aisp;ano;mes;cisp;letalidade_violenta;estupro;roubo_rua;roubo_veiculo;roubo_carga;apreensao_drogas;fem_feminicidio;hom_por_interv_policial;total_roubos;total_furtos;recuperacao_veiculos;armas_arma_fogo_total;armas_arma_fogo_fuzil;armas_municao_total;policiais_pol_militares_mortos_serv;policiais_pol_civis_mortos_serv;cluster_id
17;2022;6;37;3;4;30;10;0;10;0;1;47;166;22;15;1;199;0;0;2
16;2022;6;38;6;2;75;44;15;8;0;3;150;95;26;10;1;513;0;0;0
41;2022;6;39;2;1;103;43;9;2;0;0;178;90;69;8;0;33;0;0;0
9;2022;6;40;3;1;113;60;1;0;0;0;197;75;10;3;0;31;0;0;2
18;2022;6;41;0;3;64;12;0;0;0;0;86;113;4;1;0;9;0;0;2
31;2022;6;42;1;4;42;8;0;39;0;0;70;140;10;3;0;25;0;0;1
27;2022;6;43;0;9;20;3;3;0;0;0;34;64;2;3;1;50;0;0;3
3;2022;6;44;7;3;108;60;5;6;0;1;202;126;17;3;0;109;0;1;2
24;2022;6;48;0;3;12;2;2;2;0;0;20;26;3;0;0;1;0;0;1
24;2022;6;50;3;1;25;7;0;4;0;0;45;61;5;1;0;43;0;0;1
24;2022;6;51;0;1;5;0;0;3;0;0;6;8;1;0;0;0;0;0;1
20;2022;6;52;3;4;107;33;3;1;0;0;149;227;9;6;0;70;0;0;2
20;2022;6;53;4;7;91;14;4;9;1;2;125;73;8;6;0;27;0;0;2
39;2022;6;54;13;12;142;81;6;11;0;4;252;160;34;19;0;574;0;0;3
24;2022;6;55;3;13;34;4;0;5;0;1;46;68;9;2;0;6;0;0;1
20;2022;6;56;12;11;116;28;5;11;1;1;172;93;15;11;0;105;0;0;2
20;2022;6;57;1;3;84;30;3;4;0;0;134;163;2;4;0;21;0;0;2
20;2022;6;58;8;21;101;22;0;1;0;2;138;113;11;6;0;32;0;0;2
15;2022;6;59;4;11;262;98;28;7;0;1;429;312;132;6;1;79;0;0;2
15;2022;6;60;14;9;80;73;23;6;0;6;197;66;27;15;0;104;0;0;2
15;2022;6;61;1;3;6;2;1;0;0;0;11;16;0;3;0;91;0;0;2
15;2022;6;62;3;7;72;30;7;10;0;0;133;51;15;4;0;32;0;0;2
24;2022;6;63;2;4;9;7;1;16;0;1;20;24;2;4;0;73;0;0;1
21;2022;6;64;6;13;149;92;16;14;0;5;314;187;25;16;0;171;0;0;5
34;2022;6;65;2;4;17;5;0;10;0;0;26;48;1;2;0;37;0;0;1
34;2022;6;66;1;6;30;3;0;2;0;0;39;94;4;0;0;0;0;0;1
34;2022;6;67;5;0;1;2;2;4;0;0;7;32;4;4;0;48;0;0;1
35;2022;6;70;0;0;2;2;0;7;0;0;5;8;0;0;0;0;0;0;1
35;2022;6;71;7;14;29;27;2;10;0;2;69;99;22;17;1;400;0;0;1
7;2022;6;72;6;5;84;32;3;3;0;4;136;219;16;5;1;29;0;0;2
7;2022;6;73;7;3;83;39;1;9;1;4;148;132;17;7;1;61;0;0;2
7;2022;6;74;8;6;74;47;1;9;0;3;145;75;18;6;0;74;0;0;2
7;2022;6;75;8;4;33;34;8;8;0;4;99;48;19;7;1;61;0;0;2
12;2022;6;76;2;1;48;3;0;16;0;0;64;185;5;6;0;70;0;0;1
12;2022;6;77;0;1;11;1;0;2;0;0;13;95;1;2;0;85;0;0;1
12;2022;6;78;2;4;33;13;2;7;0;0;59;65;6;4;0;29;1;0;1
12;2022;6;79;0;2;7;2;0;2;0;0;21;33;6;1;0;14;0;0;1
12;2022;6;81;0;2;9;4;2;9;0;0;18;46;2;0;0;0;0;0;1
12;2022;6;82;2;4;28;5;0;8;0;0;38;170;9;4;0;25;0;0;1
10;2022;6;88;0;1;1;0;0;63;0;0;1;22;1;6;0;27;0;0;1
37;2022;6;89;2;3;8;0;0;31;0;0;12;53;0;4;0;69;0;0;4
28;2022;6;90;3;2;15;3;1;30;0;1;19;66;10;3;0;760;0;0;4
10;2022;6;91;1;0;0;0;0;28;0;0;2;27;2;2;0;87;0;0;1
10;2022;6;92;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;1
28;2022;6;93;7;2;12;4;0;37;0;3;23;59;4;11;0;147;0;0;4
10;2022;6;94;0;1;0;0;0;31;0;0;2;9;0;0;0;0;0;0;1
10;2022;6;95;0;0;0;0;0;23;0;0;0;10;1;0;0;0;0;0;1
10;2022;6;96;1;4;0;0;0;24;0;0;1;47;0;1;0;10;0;0;1
10;2022;6;97;0;0;0;0;0;16;0;0;0;5;0;0;0;0;0;0;1
10;2022;6;98;0;1;0;0;0;5;0;0;0;4;0;0;0;0;0;0;1
37;2022;6;99;1;1;0;0;0;6;0;0;0;10;1;1;0;5;0;0;4
37;2022;6;100;2;0;0;0;0;3;0;0;0;9;0;0;0;1;0;0;4
28;2022;6;101;0;1;0;0;0;10;0;0;0;5;1;0;0;32;0;0;4
30;2022;6;104;0;2;0;0;0;11;0;0;0;2;1;4;0;8;0;0;1
26;2022;6;105;0;4;8;0;0;38;0;0;12;95;5;3;0;11;0;0;4
26;2022;6;106;0;1;0;0;0;16;0;0;2;26;1;0;0;0;0;0;4
38;2022;6;107;1;1;0;0;0;23;0;0;0;15;1;3;0;15;0;0;4
38;2022;6;108;1;4;1;0;1;45;0;0;6;54;1;11;0;409;0;0;4
38;2022;6;109;0;0;0;0;0;18;0;0;0;5;0;1;0;0;0;0;4
30;2022;6;110;3;14;6;0;0;36;1;1;6;73;1;5;0;36;0;0;1
30;2022;6;111;0;1;0;0;0;3;0;0;0;2;0;0;0;0;0;0;1
30;2022;6;112;0;1;0;0;0;11;0;0;0;8;1;0;0;21;0;0;1
25;2022;6;118;6;7;25;5;1;28;0;1;33;76;10;13;0;124;0;0;4
35;2022;6;119;0;1;3;4;0;9;0;0;11;23;6;0;0;0;0;0;1
35;2022;6;120;0;2;1;0;0;5;0;0;2;7;0;3;0;8;0;0;1
32;2022;6;121;5;1;3;0;0;9;0;0;5;17;1;1;0;23;0;0;1
32;2022;6;122;1;1;4;0;0;1;0;0;4;6;1;2;0;46;0;0;1
32;2022;6;123;6;8;28;4;0;42;0;1;36;129;8;18;0;160;0;0;1
25;2022;6;124;1;2;3;2;0;11;0;0;5;55;1;3;0;76;0;0;4
25;2022;6;125;2;3;11;6;0;16;0;0;24;39;2;3;0;33;0;0;4
25;2022;6;126;1;9;30;5;2;47;0;0;46;147;13;10;0;41;0;0;4
25;2022;6;127;0;3;4;1;0;11;0;0;8;28;2;2;0;20;0;0;4
32;2022;6;128;7;6;18;9;0;30;0;2;37;99;5;7;0;58;0;0;1
25;2022;6;129;3;3;5;3;0;3;0;1;10;21;2;3;0;15;0;0;4
32;2022;6;130;2;2;2;4;1;5;0;0;9;25;0;2;0;37;0;0;1
25;2022;6;132;1;1;0;0;0;11;0;0;0;25;1;2;0;18;0;0;4
8;2022;6;134;3;17;41;4;0;60;0;0;59;206;6;8;0;145;0;0;4
36;2022;6;135;1;0;0;0;0;8;0;0;0;4;1;1;0;6;0;0;1
36;2022;6;136;1;4;0;0;0;25;0;0;1;17;3;0;0;2;0;0;1
36;2022;6;137;0;1;0;0;0;25;0;0;0;3;0;2;0;6;0;0;1
29;2022;6;138;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;4
29;2022;6;139;0;0;0;0;0;12;0;0;0;13;0;0;0;4;0;0;4
29;2022;6;140;0;0;0;0;0;4;0;0;0;6;0;1;0;6;0;0;4
8;2022;6;141;0;1;0;0;0;8;0;0;1;17;0;2;0;9;0;0;4
36;2022;6;142;0;0;0;0;0;2;0;0;0;0;1;2;0;12;0;0;1
29;2022;6;143;3;1;1;0;0;58;0;0;1;37;4;4;0;72;0;0;4
29;2022;6;144;1;0;0;0;0;11;0;0;0;13;0;3;0;60;0;0;4
8;2022;6;145;1;4;0;0;0;10;0;0;0;40;1;1;0;16;0;0;4
8;2022;6;146;9;2;22;4;3;35;0;0;33;44;5;12;0;324;0;0;4
8;2022;6;147;1;0;0;1;0;15;0;0;2;20;0;10;0;204;0;0;4
29;2022;6;148;0;2;0;0;0;5;0;0;0;28;0;3;0;43;0;0;4
11;2022;6;151;5;3;1;0;0;27;0;3;6;64;5;6;0;54;0;0;1
11;2022;6;152;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;1
11;2022;6;153;0;0;0;0;0;2;0;0;0;6;0;1;0;10;0;0;1
11;2022;6;154;0;1;0;0;0;3;0;0;0;7;0;2;0;34;0;0;1
36;2022;6;155;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1
11;2022;6;156;0;0;0;1;0;2;0;0;1;5;0;1;0;4;0;0;1
11;2022;6;157;0;0;0;0;0;1;0;0;0;3;0;0;0;1;0;0;1
11;2022;6;158;1;1;2;0;0;3;0;0;2;5;0;0;0;0;0;0;1
35;2022;6;159;3;3;1;0;0;2;0;0;1;22;0;0;0;0;0;0;1
33;2022;6;165;1;0;3;0;0;7;0;0;3;15;1;5;0;11;0;0;1
33;2022;6;166;5;3;11;0;0;22;1;3;11;46;4;7;0;76;0;0;1
33;2022;6;167;2;1;0;0;0;14;0;0;0;26;4;2;0;8;0;0;1
28;2022;6;168;0;0;0;0;0;1;0;0;0;7;0;0;0;0;0;0;4
5;2022;7;1;0;0;94;0;0;5;0;0;103;250;0;0;0;0;0;0;1
5;2022;7;4;1;2;142;1;1;10;0;0;161;290;1;1;1;0;0;0;1
5;2022;7;5;3;1;216;0;0;22;1;1;231;479;3;3;0;144;0;0;1
4;2022;7;6;1;2;50;23;1;4;0;0;87;224;23;2;1;24;0;0;1
5;2022;7;7;2;0;34;0;0;4;0;2;68;32;5;2;1;13;0;0;1
2;2022;7;9;1;1;98;6;2;9;0;0;119;251;3;3;0;103;0;0;1
2;2022;7;10;0;1;63;10;0;4;0;0;86;333;3;1;0;6;0;0;1
23;2022;7;11;1;4;2;0;0;2;0;0;2;17;0;0;0;0;0;0;1
19;2022;7;12;1;3;47;2;0;10;0;0;65;331;0;1;0;10;0;0;1
19;2022;7;13;0;3;20;2;0;11;0;0;28;172;0;0;0;0;0;0;1
23;2022;7;14;1;0;34;1;0;5;0;0;43;344;0;1;0;14;0;0;1
23;2022;7;15;1;0;24;2;0;8;0;0;29;141;2;1;0;0;0;0;1
31;2022;7;16;1;3;110;10;0;15;0;0;139;495;8;2;0;51;0;0;1
4;2022;7;17;7;2;90;23;2;10;0;3;132;227;7;6;2;24;0;0;1
6;2022;7;18;0;2;132;22;1;7;0;0;180;440;0;2;0;19;0;0;1
6;2022;7;19;0;7;127;20;1;7;0;0;164;214;6;3;0;26;0;0;1
6;2022;7;20;1;0;83;24;2;8;0;0;129;205;12;3;1;58;0;0;1
22;2022;7;21;10;2;133;52;14;23;0;7;238;264;48;11;0;131;0;0;5
16;2022;7;22;23;6;105;23;9;6;0;15;148;149;29;13;4;196;1;0;0
3;2022;7;23;0;2;58;35;1;1;0;0;117;139;4;1;0;4;0;0;2
3;2022;7;24;4;1;73;54;2;1;0;3;153;107;16;4;2;36;0;0;2
3;2022;7;25;2;0;66;46;6;34;0;0;154;236;26;4;1;61;0;0;2
3;2022;7;26;2;1;57;35;6;0;0;2;122;163;20;1;0;2;0;0;2
41;2022;7;27;4;3;107;76;4;6;0;2;222;180;30;14;1;83;0;0;0
18;2022;7;28;5;6;34;23;1;1;0;2;72;107;7;8;1;65;0;0;2
9;2022;7;29;2;8;157;79;4;5;0;0;283;291;31;4;0;82;0;0;2
9;2022;7;30;2;5;65;43;1;3;0;1;121;98;5;5;2;29;0;0;2
41;2022;7;31;9;2;84;48;6;5;0;4;153;44;40;10;0;45;0;0;0
18;2022;7;32;6;15;149;34;5;6;1;2;224;451;21;11;1;697;0;0;2
14;2022;7;33;6;10;131;48;5;2;0;2;204;123;14;4;2;28;0;0;5
14;2022;7;34;10;8;112;51;10;24;0;4;194;128;21;19;3;345;0;0;5
40;2022;7;35;6;14;85;49;9;3;0;0;173;353;20;12;0;238;0;0;3
27;2022;7;36;4;12;50;19;6;2;0;0;93;132;13;9;0;172;0;0;3
17;2022;7;37;1;5;25;7;0;3;0;0;38;178;15;3;0;25;0;0;2
16;2022;7;38;3;6;106;49;13;6;0;1;197;93;21;8;1;157;0;0;0
41;2022;7;39;6;6;64;40;6;6;1;5;121;69;91;15;3;78;0;0;0
9;2022;7;40;3;3;116;55;2;0;0;1;198;96;11;7;0;90;0;0;2
18;2022;7;41;1;3;56;12;2;3;0;1;83;82;1;2;0;13;0;0;2
31;2022;7;42;1;4;42;7;2;78;1;0;74;159;3;3;0;39;0;0;1
27;2022;7;43;1;6;22;4;4;2;0;0;36;66;5;1;0;12;0;0;3
3;2022;7;44;4;3;113;51;9;2;0;1;199;116;14;6;0;36;0;0;2
24;2022;7;48;1;7;11;1;1;4;0;0;14;17;3;2;1;9;0;0;1
24;2022;7;50;7;2;51;11;0;9;0;1;70;279;7;5;1;28;0;0;1
24;2022;7;51;0;1;4;2;1;7;0;0;7;19;0;1;0;5;0;0;1
20;2022;7;52;1;4;84;41;1;6;0;0;156;226;9;7;0;168;0;0;2
20;2022;7;53;1;5;96;15;4;5;0;0;126;112;4;6;0;167;0;0;2
39;2022;7;54;17;20;114;103;2;9;0;6;249;147;30;14;1;162;0;0;3
24;2022;7;55;15;9;39;1;1;5;0;12;53;82;3;23;2;111;0;0;1
20;2022;7;56;18;14;85;19;3;9;1;4;133;87;15;18;7;128;0;0;2
20;2022;7;57;2;4;70;35;4;3;0;0;131;179;10;3;0;18;0;0;2
20;2022;7;58;7;19;118;35;3;6;0;0;182;119;13;9;1;47;0;0;2
15;2022;7;59;8;9;286;114;32;10;0;3;474;350;136;56;0;33;0;0;2
15;2022;7;60;21;15;71;119;22;10;0;5;231;116;29;23;8;96;0;0;2
15;2022;7;61;1;2;7;3;2;0;0;0;13;19;2;0;0;4;0;0;2
15;2022;7;62;7;5;63;42;7;2;0;2;123;35;15;5;0;36;0;0;2
24;2022;7;63;6;3;15;2;0;10;0;3;22;26;2;6;1;20;0;0;1
21;2022;7;64;12;20;161;88;25;7;0;5;316;192;19;15;1;83;0;0;5
34;2022;7;65;5;7;19;3;0;7;0;1;27;46;1;4;0;45;0;0;1
34;2022;7;66;0;10;19;8;0;6;0;0;41;63;7;6;1;196;0;0;1
34;2022;7;67;4;5;2;3;0;4;0;0;10;23;2;0;0;0;0;0;1
35;2022;7;70;2;1;0;0;0;2;0;0;1;8;0;1;0;13;0;0;1
35;2022;7;71;11;6;52;30;3;12;0;4;94;72;23;6;0;60;0;0;1
7;2022;7;72;2;2;77;37;1;5;0;1;144;294;17;4;0;7;0;0;2
7;2022;7;73;2;2;91;43;3;3;0;0;173;118;16;2;1;6;0;0;2
7;2022;7;74;12;6;61;41;0;15;0;5;131;78;19;10;0;36;0;0;2
7;2022;7;75;8;1;49;18;7;9;0;4;79;66;17;8;2;60;0;0;2
12;2022;7;76;0;1;52;10;2;7;0;0;77;246;4;7;2;342;0;0;1
12;2022;7;77;2;2;16;2;0;6;0;2;23;101;1;3;1;43;0;0;1
12;2022;7;78;8;1;43;18;2;10;0;5;81;77;2;16;4;230;0;0;1
12;2022;7;79;1;0;6;3;0;4;0;1;16;40;4;7;3;135;0;0;1
12;2022;7;81;2;3;11;5;0;6;1;0;22;62;4;0;0;17;0;0;1
12;2022;7;82;7;5;28;4;1;9;0;3;34;119;2;5;1;45;0;0;1
10;2022;7;88;4;1;0;1;0;81;0;1;3;17;0;4;0;34;1;0;1
37;2022;7;89;7;2;1;1;0;20;0;0;3;64;5;4;0;74;0;0;4
28;2022;7;90;3;1;8;1;0;30;1;0;9;67;1;6;0;71;0;0;4
10;2022;7;91;3;0;0;0;0;26;1;0;0;29;2;6;0;27;0;0;1
10;2022;7;92;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1
28;2022;7;93;7;5;11;4;1;57;0;1;20;89;8;7;0;91;0;0;4
10;2022;7;94;0;1;0;0;1;18;0;0;2;10;3;2;0;8;0;0;1
10;2022;7;95;2;0;0;0;0;35;0;0;0;11;0;2;0;26;0;0;1
10;2022;7;96;0;3;0;0;0;34;0;0;1;9;0;6;0;107;0;0;1
10;2022;7;97;0;0;0;0;0;15;0;0;0;11;0;0;0;0;0;0;1
10;2022;7;98;0;0;0;0;0;10;0;0;0;4;0;0;0;0;0;0;1
37;2022;7;99;1;2;1;0;0;13;0;1;3;11;1;4;0;31;0;0;4
37;2022;7;100;0;2;0;0;0;13;0;0;2;11;1;6;0;3;0;0;4
28;2022;7;101;1;1;0;0;0;9;0;0;2;11;1;1;0;12;0;0;4
30;2022;7;104;0;1;0;0;0;8;0;0;0;2;0;0;0;0;0;0;1
26;2022;7;105;1;11;8;0;0;47;0;0;11;72;6;4;0;55;0;0;4
26;2022;7;106;0;6;0;1;0;12;0;0;1;28;0;1;0;5;0;0;4
38;2022;7;107;1;3;1;0;0;32;0;0;1;7;0;2;0;4;0;0;4
38;2022;7;108;4;4;1;2;0;31;0;0;3;54;2;4;0;115;0;0;4
38;2022;7;109;0;0;0;0;0;15;0;0;0;6;1;0;0;0;0;0;4
30;2022;7;110;3;6;0;0;0;48;0;0;0;72;3;5;0;82;0;0;1
30;2022;7;111;1;0;0;0;0;2;0;0;0;4;0;1;0;9;0;0;1
30;2022;7;112;0;2;0;0;0;11;0;0;0;2;0;2;0;14;0;0;1
25;2022;7;118;7;9;19;4;0;30;0;0;29;73;9;8;0;101;0;0;4
35;2022;7;119;3;5;4;4;0;12;0;1;13;38;3;3;0;60;0;0;1
35;2022;7;120;0;0;1;1;0;4;0;0;2;4;0;1;0;2;0;0;1
32;2022;7;121;1;1;5;1;0;11;0;0;6;13;1;2;0;7;0;0;1
32;2022;7;122;0;2;1;1;0;2;0;0;2;4;0;0;0;1;0;0;1
32;2022;7;123;15;5;26;14;1;48;0;2;54;125;12;21;0;207;0;0;1
25;2022;7;124;3;3;2;2;0;7;1;0;7;50;4;3;0;46;0;0;4
25;2022;7;125;1;9;14;4;1;17;0;0;22;36;5;2;0;28;0;0;4
25;2022;7;126;6;8;18;5;1;61;0;2;34;174;7;15;0;177;0;0;4
25;2022;7;127;2;4;3;0;0;10;0;0;5;43;1;2;0;19;0;0;4
32;2022;7;128;4;6;14;5;1;30;0;0;24;123;5;4;0;290;0;0;1
25;2022;7;129;1;2;5;1;0;0;0;0;8;17;0;2;0;3;0;0;4
32;2022;7;130;0;0;1;4;0;9;0;0;5;12;1;4;0;41;0;0;1
25;2022;7;132;1;2;1;0;0;14;0;0;1;34;1;2;0;30;0;0;4
8;2022;7;134;3;7;38;6;0;50;0;0;59;179;11;2;0;34;0;0;4
36;2022;7;135;1;1;0;0;0;9;0;0;0;13;0;0;0;0;0;0;1
36;2022;7;136;3;1;0;0;0;26;0;0;3;19;1;9;0;156;0;0;1
36;2022;7;137;0;1;0;0;0;29;0;0;0;4;1;1;0;36;0;0;1
29;2022;7;138;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4
29;2022;7;139;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;4
29;2022;7;140;0;2;0;0;0;10;0;0;0;10;0;1;0;0;0;0;4
8;2022;7;141;0;1;0;0;0;6;0;0;0;19;0;0;0;0;0;0;4
36;2022;7;142;0;1;0;0;0;2;0;0;0;4;0;0;0;0;0;0;1
29;2022;7;143;4;2;1;0;0;73;1;0;1;27;2;3;0;30;0;0;4
29;2022;7;144;1;1;0;0;0;9;0;0;1;9;1;2;0;44;0;0;4
8;2022;7;145;0;2;2;1;0;10;0;0;3;25;2;0;0;0;0;0;4
8;2022;7;146;4;4;14;1;3;31;1;0;24;42;4;7;0;53;0;0;4
8;2022;7;147;3;0;0;1;0;7;0;0;1;12;0;2;0;130;0;0;4
29;2022;7;148;0;2;0;0;0;7;0;0;2;25;0;1;0;21;0;0;4
11;2022;7;151;2;1;4;0;0;33;0;0;7;79;7;7;0;123;0;0;1
11;2022;7;152;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;1
11;2022;7;153;0;1;0;0;0;4;0;0;1;7;1;0;0;0;0;0;1
11;2022;7;154;0;3;0;0;0;4;0;0;2;104;0;1;0;18;0;0;1
36;2022;7;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
11;2022;7;156;0;0;0;0;0;2;0;0;0;3;0;1;0;3;0;0;1
11;2022;7;157;0;0;0;0;0;0;0;0;0;2;0;3;0;4;0;0;1
11;2022;7;158;0;4;1;0;0;4;0;0;1;6;0;0;0;0;0;0;1
35;2022;7;159;0;2;1;3;0;5;0;0;5;8;0;2;0;0;0;0;1
33;2022;7;165;0;6;3;2;0;6;0;0;7;20;1;2;0;190;0;0;1
33;2022;7;166;12;6;10;1;0;18;0;7;13;48;7;12;2;98;0;0;1
33;2022;7;167;3;3;2;1;0;10;0;0;4;15;3;5;0;85;0;0;1
28;2022;7;168;1;0;0;0;0;0;0;0;0;1;1;1;0;11;0;0;4
5;2022;8;1;0;0;74;0;0;8;0;0;80;204;3;0;0;1;0;0;1
5;2022;8;4;0;2;122;3;0;10;0;0;142;235;2;0;0;0;0;0;1
5;2022;8;5;1;3;158;2;1;31;0;0;184;403;3;4;0;1;0;0;1
4;2022;8;6;1;3;43;19;0;2;0;1;75;162;17;1;0;22;0;0;1
5;2022;8;7;0;0;29;2;0;5;0;0;49;40;2;0;0;0;0;0;1
2;2022;8;9;2;2;74;8;0;15;0;2;88;261;1;6;0;101;0;0;1
2;2022;8;10;0;1;59;7;1;1;0;0;91;303;0;1;0;0;0;0;1
23;2022;8;11;0;4;1;0;0;1;0;0;2;9;0;0;0;0;0;0;1
19;2022;8;12;1;1;63;1;1;5;0;1;83;293;1;5;0;69;0;0;1
19;2022;8;13;0;0;10;0;0;4;0;0;12;140;1;6;0;78;0;0;1
23;2022;8;14;2;1;37;0;0;6;0;0;49;292;2;5;0;138;0;0;1
23;2022;8;15;0;2;17;5;0;6;0;0;25;111;3;1;0;4;0;0;1
31;2022;8;16;2;0;79;11;1;11;0;1;106;683;10;1;0;7;0;0;1
4;2022;8;17;0;6;91;17;2;8;0;0;133;190;6;2;1;33;0;0;1
6;2022;8;18;1;2;134;25;1;14;0;1;181;431;7;1;0;0;0;0;1
6;2022;8;19;1;0;88;22;1;4;0;1;119;248;7;1;0;222;0;0;1
6;2022;8;20;2;0;71;33;3;6;0;1;124;201;7;7;1;53;0;0;1
22;2022;8;21;11;4;182;48;28;25;0;3;292;383;49;8;0;114;0;0;5
16;2022;8;22;4;6;99;35;14;5;0;1;160;210;32;3;0;16;0;0;0
3;2022;8;23;0;1;61;40;1;0;0;0;121;132;7;3;0;36;0;0;2
3;2022;8;24;1;4;93;49;0;4;0;0;165;131;12;3;0;30;0;0;2
3;2022;8;25;1;3;71;30;3;20;0;0;145;154;27;3;1;22;0;0;2
3;2022;8;26;3;5;55;27;3;2;0;2;113;134;22;3;0;31;0;0;2
41;2022;8;27;8;4;127;84;2;9;0;1;238;188;27;9;2;99;0;0;0
18;2022;8;28;3;3;29;22;4;4;0;0;68;118;4;1;1;28;0;0;2
9;2022;8;29;7;5;176;85;9;6;0;6;328;292;23;14;2;66;0;0;2
9;2022;8;30;2;6;74;59;3;4;0;1;145;123;5;5;0;166;0;0;2
41;2022;8;31;10;6;76;42;3;7;0;3;133;78;48;13;1;108;0;0;0
18;2022;8;32;7;17;126;45;5;6;0;2;240;512;22;7;1;872;0;0;2
14;2022;8;33;4;7;113;51;14;6;0;3;194;111;16;9;0;71;0;0;5
14;2022;8;34;10;12;90;75;16;17;0;5;202;118;33;12;2;102;0;0;5
40;2022;8;35;5;19;113;59;9;2;1;0;214;346;15;5;0;348;0;0;3
27;2022;8;36;0;11;59;19;3;4;0;0;101;116;21;5;0;112;0;0;3
17;2022;8;37;3;11;31;15;4;5;0;0;58;147;15;7;1;72;0;0;2
16;2022;8;38;3;4;69;43;21;5;0;3;161;111;20;11;0;28;0;0;0
41;2022;8;39;6;5;91;32;15;10;0;2;155;71;78;9;3;65;0;0;0
9;2022;8;40;4;3;106;36;2;5;0;2;177;87;16;4;0;48;1;0;2
18;2022;8;41;0;3;59;8;0;2;0;0;80;107;9;3;2;218;0;0;2
31;2022;8;42;2;6;33;4;2;53;0;0;53;225;8;2;0;13;0;0;1
27;2022;8;43;2;12;40;8;3;1;0;0;56;75;3;2;0;39;0;0;3
3;2022;8;44;4;4;110;49;15;4;0;3;198;111;17;6;0;48;0;0;2
24;2022;8;48;1;1;5;4;0;10;0;0;13;32;2;3;0;1;0;0;1
24;2022;8;50;5;11;29;9;1;10;0;3;49;64;7;6;0;44;0;0;1
24;2022;8;51;0;0;2;0;1;4;0;0;5;22;0;0;0;0;0;0;1
20;2022;8;52;5;4;80;34;5;2;0;3;136;223;7;8;0;84;0;0;2
20;2022;8;53;2;7;94;16;1;15;0;0;120;99;15;8;0;69;0;0;2
39;2022;8;54;15;19;136;90;8;16;0;3;270;146;40;14;2;227;0;0;3
24;2022;8;55;11;7;52;6;3;6;0;3;67;63;5;7;0;150;0;0;1
20;2022;8;56;17;6;87;16;5;6;0;7;131;60;13;36;17;2026;0;0;2
20;2022;8;57;5;5;71;25;5;5;0;4;124;140;8;7;0;47;0;0;2
20;2022;8;58;10;13;102;39;5;2;0;3;163;107;12;11;1;90;0;0;2
15;2022;8;59;8;5;293;99;27;7;0;4;470;369;109;12;2;185;0;0;2
15;2022;8;60;12;12;84;110;28;14;0;4;243;79;39;18;0;152;0;0;2
15;2022;8;61;2;1;1;2;1;0;0;0;5;21;1;1;0;14;0;0;2
15;2022;8;62;3;11;85;23;6;4;0;2;125;52;17;5;0;27;0;0;2
24;2022;8;63;15;1;18;3;0;9;0;12;25;37;2;10;1;56;0;0;1
21;2022;8;64;16;14;170;100;39;8;0;10;370;205;17;21;0;111;0;0;5
34;2022;8;65;2;12;22;6;4;7;0;1;36;40;3;1;0;7;0;0;1
34;2022;8;66;1;6;28;8;0;2;0;0;43;53;9;1;0;11;0;0;1
34;2022;8;67;2;6;6;2;1;3;0;0;11;37;3;0;0;0;0;0;1
35;2022;8;70;0;3;1;1;0;1;0;0;3;14;0;0;0;0;0;0;1
35;2022;8;71;7;12;53;32;0;11;0;5;94;85;17;12;6;175;0;0;1
7;2022;8;72;2;3;115;41;3;7;0;1;196;239;15;6;1;102;0;0;2
7;2022;8;73;4;4;77;42;3;11;0;1;162;146;20;3;0;14;0;0;2
7;2022;8;74;9;5;68;59;0;13;0;7;164;112;20;10;2;77;0;0;2
7;2022;8;75;3;1;54;44;5;5;0;1;121;73;21;3;0;47;0;0;2
12;2022;8;76;2;7;40;5;1;10;0;1;62;264;4;6;0;35;0;0;1
12;2022;8;77;1;3;28;5;0;4;0;1;40;180;2;2;0;27;0;0;1
12;2022;8;78;6;2;48;17;4;7;0;4;93;98;6;7;1;66;0;0;1
12;2022;8;79;2;0;11;4;1;5;0;2;21;53;1;1;0;0;0;0;1
12;2022;8;81;1;4;14;5;2;5;0;0;30;61;2;1;0;10;0;0;1
12;2022;8;82;7;3;27;6;0;13;0;6;41;124;11;13;0;81;0;0;1
10;2022;8;88;0;2;0;0;0;74;0;0;2;26;3;4;0;30;0;0;1
37;2022;8;89;4;2;3;0;0;26;0;0;9;57;2;6;0;57;0;0;4
28;2022;8;90;4;3;15;1;0;29;0;0;22;70;5;5;0;12;0;0;4
10;2022;8;91;2;0;0;0;0;27;1;0;0;33;0;2;0;19;0;0;1
10;2022;8;92;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;1
28;2022;8;93;1;7;13;0;0;62;0;0;15;88;3;17;0;189;0;0;4
10;2022;8;94;0;0;0;0;0;17;0;0;2;12;2;3;1;144;0;0;1
10;2022;8;95;1;0;0;0;0;33;0;0;0;20;0;6;0;213;0;0;1
